Year,Age,Sex,Grade,QuitTime,radius,theta,x,y
2017,15 years old,Male,10th,1 to 4 years ago,2.4524790982482956,1.4655714440075942,0.2575858672670845,2.438914358547474
2017,15 years old,Male,10th,Not during the past 6 months but sometime during the past year,2.306615592399612,5.580058776074425,1.759542391633501,-1.4914711070435365
2017,16 years old,Male,10th,5 or more years ago,1.4982539120828733,3.019070582922329,-1.4870223355038175,0.18311023670020696
2017,16 years old,Male,10th,1 to 4 years ago,0.5099085812689736,5.173160747549715,0.22672550609494527,-0.45673001449185324
2017,14 years old,Male,9th,1 to 4 years ago,0.41652807143982495,0.1725418569580519,0.4103432735702785,0.07151246138266759
2017,14 years old,Female,9th,5 or more years ago,2.054385035438463,2.399277023861373,-1.5138869724922988,1.3887563171239214
2017,15 years old,Female,9th,Not during the past 30 days but sometime during the past 6 months,1.2487132224952802,1.9596214083145347,-0.47338900603615164,1.1555031635606419
2017,15 years old,Male,9th,1 to 4 years ago,2.1877333518350497,4.201316447179428,-1.0700488522006228,-1.9081857018213795
2017,14 years old,Male,9th,Not during the past 30 days but sometime during the past 6 months,0.44706882855389263,4.05834283442886,-0.271997799380918,-0.35480661577327965
2017,15 years old,Male,9th,Not during the past 7 days but sometime during the past 30 days,2.552003815653734,6.274392740888193,2.5519051695745074,-0.022438373606881973
2017,15 years old,Female,9th,Not during the past 7 days but sometime during the past 30 days,2.3408932700287552,4.757288393939772,0.10506942413515052,-2.338534095919456
2017,15 years old,Male,9th,5 or more years ago,1.2305797490291297,1.0830767498768574,0.5766651436974748,1.087098813707828
2017,14 years old,Female,9th,1 to 4 years ago,2.484218201204203,1.5001224544872938,0.17542320093650335,2.4780167012688668
2017,17 years old,Female,12th,1 to 4 years ago,2.0069381819805128,0.5508596712764074,1.710061586284499,1.0504714357874703
2017,15 years old,Male,9th,1 to 4 years ago,0.3202633279375732,1.1463223308691677,0.13189773406134686,0.2918417156116167
2017,17 years old,Female,12th,1 to 4 years ago,1.0611039068782702,5.369389910722006,0.6480637533135906,-0.840211207276736
2017,18 years old,Male,12th,Not today but sometime during past 7 days,1.5183058024849743,0.8022878144849238,1.0553192637004039,1.0915831445759772
2017,18 years old,Male,12th,Not today but sometime during past 7 days,0.5374842977384106,0.01892214900631498,0.537388078094916,0.010169751068973595
2017,18 years old,Female,12th,1 to 4 years ago,1.512080068164505,0.057992220225890574,1.5095381442499538,0.08763973753258265
2017,17 years old,Male,12th,1 to 4 years ago,1.3946332494029776,3.763589096638281,-1.1334419160534124,-0.8125954241032111
2017,17 years old,Male,12th,1 to 4 years ago,2.9324425649596377,1.8862392913576718,-0.9097539725818693,2.787753056882651
2017,18 years old,Male,12th,Not today but sometime during past 7 days,0.18785943631082774,5.302846249677138,0.10458903697846174,-0.15605223854510997
2017,18 years old,Male,12th,Not today but sometime during past 7 days,0.17137570539489388,4.959904221496556,0.04198630820555057,-0.16615288839760198
2017,18 years old,Male,12th,Not during the past 30 days but sometime during the past 6 months,1.599622660689056,5.448847819045682,1.0744163979123411,-1.1850831449678985
2017,18 years old,Male,12th,Not during the past 7 days but sometime during the past 30 days,0.609665358508937,5.320691372060971,0.34840862903230724,-0.5003031846607203
2017,17 years old,Female,12th,Not during the past 7 days but sometime during the past 30 days,2.6646038305480033,2.24755443538942,-1.6687585574817698,2.07734408575047
2017,18 years old,Male,12th,Not during the past 6 months but sometime during the past year,2.7131656469544394,3.2290975242103195,-2.702784779868608,-0.2371123394602249
2017,17 years old,Female,12th,1 to 4 years ago,1.9886951187392696,4.095636283805004,-1.1502397616427422,-1.6222998385111937
2017,17 years old,Male,12th,5 or more years ago,1.8601646248949693,2.085526610165849,-0.915759228442191,1.6191347897051698
2017,18 years old,Female,12th,1 to 4 years ago,0.7657466347096488,0.15170429468137164,0.7569520004906456,0.11572198374709072
2017,18 years old,Male,12th,5 or more years ago,2.2309885984519497,0.07778986133425146,2.224241852824337,0.17337331561447483
2017,18 years old,Male,12th,Not during the past 30 days but sometime during the past 6 months,2.1842699773376806,1.9402036051079472,-0.788658541882601,2.036922442856959
2017,17 years old,Male,12th,1 to 4 years ago,2.1212861627340316,2.9078304018937104,-2.0635909917237454,0.49137277405599106
2017,17 years old,Female,12th,Not during the past 30 days but sometime during the past 6 months,1.9455970107810572,4.084927224609704,-1.1422442284796683,-1.5750002701158727
2017,18 years old,Male,12th,Not today but sometime during past 7 days,0.4301865258952603,2.841525013631003,-0.4109642853902524,0.12715660893367914
2017,16 years old,Female,11th,Not today but sometime during past 7 days,0.7295341717312112,2.2414906370250214,-0.45342741221402183,0.5715100082907034
2017,17 years old,Female,11th,1 to 4 years ago,2.8272882065270095,4.549728298262946,-0.4578633157348949,-2.7899677035533874
2017,16 years old,Male,11th,Not during the past 30 days but sometime during the past 6 months,1.261277512460947,2.7742695727205033,-1.1771402364257824,0.452947929929178
2017,16 years old,Female,11th,Not during the past 6 months but sometime during the past year,0.5375648859422654,3.5096250975840473,-0.5015679495111979,-0.1934052704071254
2017,17 years old,Male,11th,1 to 4 years ago,2.9383142616134137,3.3172104143058685,-2.8931194442052095,-0.5133717771386759
2017,16 years old,Female,11th,Not during the past 30 days but sometime during the past 6 months,0.821010524360463,6.240235637193435,0.8202533923133211,-0.03525129088602852
2017,15 years old,Female,10th,Not during the past 30 days but sometime during the past 6 months,0.7701285957591608,1.9622130510782871,-0.29380280726124564,0.7118833924536998
2017,15 years old,Female,10th,1 to 4 years ago,2.428786347946152,0.5280242529810049,2.097995828441519,1.2236897596252045
2017,16 years old,Male,10th,1 to 4 years ago,1.8887386579299346,3.3728824654759766,-1.838444450582429,-0.43296156882758285
2017,14 years old,Female,9th,1 to 4 years ago,0.55272152624093,3.890656543016031,-0.4047726967531767,-0.37637766874944095
2017,16 years old,Female,9th,Not today but sometime during past 7 days,0.2999665973475203,4.5160557422944025,-0.0585157837450862,-0.2942037772989118
2017,14 years old,Male,9th,1 to 4 years ago,1.6967272100737318,5.870084012995391,1.5539988727375658,-0.6811539685966492
2017,14 years old,Male,9th,5 or more years ago,2.3474287246819587,4.317404182813868,-0.9032768571702577,-2.1666823802215656
2017,17 years old,Female,10th,5 or more years ago,2.9355343625647947,0.76127290778657275,2.125205025293862,2.0250594051198623
2017,15 years old,Male,10th,1 to 4 years ago,1.7738590366207063,3.8532356091067865,-1.3433255662629604,-1.1584698117884802
2017,18 years old,Male,12th,1 to 4 years ago,1.067001314810477,6.053230051088723,1.0389142066771424,-0.24320583251988526
2017,18 years old,Female,12th,5 or more years ago,2.2275352953700347,1.3693072709269616,0.4457932614760851,2.182471502710123
2017,18 years old,Female,11th,Not today but sometime during past 7 days,2.4049470374826343,5.2129706252194845,1.154220418102247,-2.1098685929536876
2017,17 years old,Female,11th,Not during the past 6 months but sometime during the past year,2.9917290613986554,0.12640734263035058,2.967858727280528,0.37717018933378704
2017,17 years old,Female,11th,1 to 4 years ago,1.6406498929252848,5.124187725958222,0.6566838178691187,-1.5034954055482135
2017,16 years old,Male,11th,Not during the past 6 months but sometime during the past year,0.9977106935577467,5.799490453427422,0.8832559822368534,-0.46398868292480067
2017,18 years old,Female,11th,5 or more years ago,0.9089697072515264,0.7062058215185384,0.6915710452560914,0.5898774602104431
2017,17 years old,Male,11th,5 or more years ago,0.8138281237334013,1.071899476435697,0.38938187832087967,0.7146313509878587
2017,16 years old,Female,11th,5 or more years ago,0.2579543069470674,2.9937544959028313,-0.25514049721070986,0.03799672559068247
2017,15 years old,Female,10th,1 to 4 years ago,2.950705752125941,3.5034981582124294,-2.7595704374157126,-1.0447178741508973
2017,15 years old,Female,10th,Not during the past 6 months but sometime during the past year,0.9094883885234594,2.2716177978621976,-0.586479736139109,0.6951335468506754
2017,17 years old,Male,11th,5 or more years ago,0.6939992092782631,2.65657344935883,-0.6139575015414002,0.32356002345762047
2017,18 years old,Female,11th,5 or more years ago,1.6902549347141758,2.14914740038713,-0.9239675952064991,1.4153605997532719
2017,16 years old,Female,11th,1 to 4 years ago,0.5889622595394031,5.91263055249811,0.5489873851553406,-0.21328242801989308
2017,18 years old,Female,11th,Not during the past 6 months but sometime during the past year,2.8438384596956894,0.8036523323054252,1.9738572151246938,2.047267661822591
2017,18 years old,Male,11th,1 to 4 years ago,1.8406321375630796,2.1149192252062448,-0.9528360954367304,1.5748111128204925
2017,17 years old,Female,11th,Earlier today,2.495348255033605,5.0748515539714845,0.8847952881461352,-2.333216709175051
2017,18 years old,Female,12th,Not during the past 6 months but sometime during the past year,0.634445060044527,5.847940275534128,0.5752936890785137,-0.26750272058679675
2017,17 years old,Male,11th,Not during the past 6 months but sometime during the past year,0.8074240876827389,3.1045002047689856,-0.8068687042456975,0.029942469490214185
2017,17 years old,Male,12th,Not during the past 7 days but sometime during the past 30 days,0.8309978540288284,2.537473116283328,-0.6839133550289193,0.47203808767260025
2017,17 years old,Male,11th,1 to 4 years ago,2.9893808112246916,4.0105284322528005,-1.9300626225229522,-2.282817537092752
2017,17 years old,Male,11th,1 to 4 years ago,2.391423539724201,2.2749803019011305,-1.548236583329268,1.8225997992943874
2017,17 years old,Male,11th,Not during the past 6 months but sometime during the past year,1.0079197604674845,2.1738836305675484,-0.5716798320120596,0.8301110848624387
2017,16 years old,Male,10th,Not during the past 6 months but sometime during the past year,0.2877051919000223,5.503522948598574,0.20460182161741244,-0.20226806974177905
2017,14 years old,Male,8th,Not during the past 7 days but sometime during the past 30 days,1.0669577503344043,3.0516159268636813,-1.0626417189942698,0.0958718835298254
2017,13 years old,Male,8th,1 to 4 years ago,1.2036024850327522,0.67265884975251,0.9414190942922351,0.749926016937007
2017,13 years old,Female,8th,Not during the past 30 days but sometime during the past 6 months,2.5046789690619335,0.4642339734598146,2.2395957872049546,1.1214398994127908
2017,13 years old,Female,8th,Not today but sometime during past 7 days,1.5871230530319735,1.314445753907426,0.40241834812955996,1.5352586292068866
2017,13 years old,Female,8th,5 or more years ago,2.12341215305496,1.3393659899238548,0.4870469623079823,2.0668005293806337
2017,13 years old,Male,7th,1 to 4 years ago,0.21299581760540603,1.175595661032298,0.08200198291279906,0.1965779568409551
2017,13 years old,Female,7th,Not during the past 30 days but sometime during the past 6 months,0.5471367778256535,0.613508574797563,0.44735710074936474,0.3150083777593245
2017,13 years old,Female,7th,Not today but sometime during past 7 days,0.45230767151806506,0.18115476081721188,0.4449062447148831,0.08149026400616458
2017,12 years old,Male,6th,Not today but sometime during past 7 days,1.4818074020557106,0.38779881376575265,1.371773843348458,0.5603478379471937
2017,12 years old,Male,6th,1 to 4 years ago,1.686291063670069,0.38473046597960847,1.5630225545072007,0.6328807514179252
2017,11 years old,Male,6th,1 to 4 years ago,1.089424766972661,5.043181086243667,0.3538367673994477,-1.0303620067382853
2017,14 years old,Male,7th,1 to 4 years ago,2.8077752840472385,3.711499146677067,-2.3640104177922643,-1.514944484222506
2017,13 years old,Male,7th,5 or more years ago,0.3313157725846395,1.6955087603340517,-0.041212171972179,0.32874260150563406
2017,13 years old,Female,7th,Not today but sometime during past 7 days,0.5002135961083696,2.4819000885750877,-0.3952591233854116,0.3065678833672293
2017,12 years old,Male,7th,Not today but sometime during past 7 days,1.0279542926000431,2.748433987398959,-0.9495250391567339,0.39381750556477046
2017,13 years old,Male,7th,Not during the past 6 months but sometime during the past year,0.29528365181759,5.3848790137796065,0.18394275846399227,-0.23099241684390662
2017,14 years old,Male,8th,1 to 4 years ago,2.6233958597527818,2.2276704645593655,-1.6019621316900214,2.0774800036580854
2017,13 years old,Female,8th,1 to 4 years ago,1.0542778733884917,0.5610681184420648,0.8926436418317956,0.5609716240718683
2017,14 years old,Female,8th,Earlier today,1.8217969215475023,5.299175169401909,1.0087064891009752,-1.5170547920907604
2017,15 years old,Male,8th,Not today but sometime during past 7 days,1.6444805587641895,6.0210707624509805,1.5883120256550396,-0.4261234766038658
2017,14 years old,Female,8th,Not today but sometime during past 7 days,2.046118732821196,0.5311267555155457,1.764239094610657,1.0363697630909472
2017,12 years old,Female,7th,5 or more years ago,2.9519240031251686,0.24871179399309695,2.861094260765549,0.7266326109121146
2017,11 years old,Female,6th,1 to 4 years ago,0.5297799559310079,4.961124442929391,0.13042045380842976,-0.5134757121175878
